source_database	source_version	evidence_role	namespace	raw_identifier	mapping_query_id	isoform_specific	occurrence_count	all_uniprot_targets	reviewed_human_targets	resolved_accession	resolution_status	resolution_reason
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q6Q7Y5	Q6Q7Y5	false	1	Q6Q7Y5			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q6QLM7	Q6QLM7	false	1	Q6QLM7			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q6R0H1	Q6R0H1	false	1	Q6R0H1			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q6R0H7	Q6R0H7	false	1	Q6R0H7			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q6TDP3	Q6TDP3	false	1	Q6TDP3			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q6Y5D8	Q6Y5D8	false	1	Q6Y5D8			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q71VB4	Q71VB4	false	1	Q71VB4			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q76MZ3	Q76MZ3	false	3	Q76MZ3			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q76RI8	Q76RI8	false	2	Q76RI8			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q789F3	Q789F3	false	1	Q789F3			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q78NN4	Q78NN4	false	1	Q78NN4			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q7JWH5	Q7JWH5	false	2	Q7JWH5			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q7KT06	Q7KT06	false	1	Q7KT06			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q7M6Z0	Q7M6Z0	false	5	Q7M6Z0			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q7TMS5	Q7TMS5	false	1	Q7TMS5			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q7TPV4	Q7TPV4	false	2	Q7TPV4			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q7TSA3	Q7TSA3	false	1	Q7TSA3			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q7ZX24	Q7ZX24	false	1	Q7ZX24			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q80824	Q80824	false	2	Q80824			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q80T23	Q80T23	false	21	Q80T23			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q80US8	Q80US8	false	1	Q80US8			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q80WE1	Q80WE1	false	1	Q80WE1			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q80X44	Q80X44	false	1	Q80X44			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q80YQ2	Q80YQ2	false	1	Q80YQ2			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q86Y07-2	Q86Y07	true	2	Q86Y07	Q86Y07		quarantine	isoform_specific_source_not_folded_to_canonical
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8AVZ3	Q8AVZ3	false	1	Q8AVZ3			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8AZK7	Q8AZK7	false	1	Q8AZK7			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8BFW7	Q8BFW7	false	1	Q8BFW7			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8BGS1	Q8BGS1	false	1	Q8BGS1			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8BH43	Q8BH43	false	1	Q8BH43			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8BN78	Q8BN78	false	3	Q8BN78			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8BP92	Q8BP92	false	1	Q8BP92			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8BPB5	Q8BPB5	false	2	Q8BPB5			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8BUN5	Q8BUN5	false	1	Q8BUN5			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8C129	Q8C129	false	3	Q8C129			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8C180	Q8C180	false	1	Q8C180			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8C2B3	Q8C2B3	false	1	Q8C2B3			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8CBD1	Q8CBD1	false	2	Q8CBD1			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8CF89	Q8CF89	false	2	Q8CF89			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8CFN2	Q8CFN2	false	1	Q8CFN2			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8CGN5	Q8CGN5	false	1	Q8CGN5			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8CGY6	Q8CGY6	false	1	Q8CGY6			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8CIN4	Q8CIN4	false	5	Q8CIN4			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8CJ26	Q8CJ26	false	1	Q8CJ26			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8HY58	Q8HY58	false	1	Q8HY58			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8IP45	Q8IP45	false	1	Q8IP45			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8IQW0	Q8IQW0	false	1	Q8IQW0			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8IRY7	Q8IRY7	false	1	Q8IRY7			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8K094	Q8K094	false	1	Q8K094			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8K0S5	Q8K0S5	false	6	Q8K0S5			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8K0T0	Q8K0T0	false	3	Q8K0T0			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8K1E0	Q8K1E0	false	2	Q8K1E0			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8K1S3	Q8K1S3	false	1	Q8K1S3			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8K1S4	Q8K1S4	false	1	Q8K1S4			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8K430	Q8K430	false	3	Q8K430			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8K4N8	Q8K4N8	false	1	Q8K4N8			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8L500	Q8L500	false	1	Q8L500			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8NI70	Q8NI70	false	14	Q8NI70			deferred	target_record_missing_from_pinned_snapshot
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8QHK8	Q8QHK8	false	1	Q8QHK8			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8R0K9	Q8R0K9	false	1	Q8R0K9			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8R0L9	Q8R0L9	false	1	Q8R0L9			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8R4G0	Q8R4G0	false	3	Q8R4G0			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8R4I4	Q8R4I4	false	1	Q8R4I4			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8T3B2	Q8T3B2	false	1	Q8T3B2			deferred	target_record_missing_from_pinned_snapshot
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8UVW8	Q8UVW8	false	1	Q8UVW8			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8VHG2	Q8VHG2	false	2	Q8VHG2			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8VHK1	Q8VHK1	false	1	Q8VHK1			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8VHK2	Q8VHK2	false	1	Q8VHK2			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8VHQ7	Q8VHQ7	false	1	Q8VHQ7			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8VHZ5	Q8VHZ5	false	2	Q8VHZ5			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8VY16	Q8VY16	false	2	Q8VY16			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q8W420	Q8W420	false	5	Q8W420			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q90681	Q90681	false	1	Q90681			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q91783	Q91783	false	2	Q91783			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q91V27	Q91V27	false	20	Q91V27			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q91XD2	Q91XD2	false	1	Q91XD2			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q91YM2	Q91YM2	false	1	Q91YM2			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q920R0	Q920R0	false	1	Q920R0			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q922H7	Q922H7	false	5	Q922H7			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q924H2	Q924H2	false	1	Q924H2			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q924X6	Q924X6	false	2	Q924X6			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q93WK5	Q93WK5	false	1	Q93WK5			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q95JH1	Q95JH1	false	1	Q95JH1			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q965M2	Q965M2	false	1	Q965M2			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q96TL7	Q96TL7	false	1	Q96TL7			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q96UP3	Q96UP3	false	1	Q96UP3			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99104	Q99104	false	1	Q99104			excluded	no_human_target_in_pinned_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99459	Q99459	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99497	Q99497	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99547	Q99547	false	10				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99569	Q99569	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99575	Q99575	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99576	Q99576	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99613	Q99613	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99626	Q99626	false	2				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99650	Q99650	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99708	Q99708	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99717	Q99717	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99728	Q99728	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99733	Q99733	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99759	Q99759	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99814	Q99814	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99909	Q99909	false	2				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99J85	Q99J85	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99JI6	Q99JI6	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99K43	Q99K43	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99KG7	Q99KG7	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99KL7	Q99KL7	false	2				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99MA9	Q99MA9	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99N11	Q99N11	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99N48	Q99N48	false	7				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99N50	Q99N50	false	7				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99N80	Q99N80	false	3				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99P72	Q99P72	false	2				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q99PI8	Q99PI8	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q9AVB0	Q9AVB0	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q9BQ52	Q9BQ52	false	2				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q9BQ87	Q9BQ87	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q9BQB4	Q9BQB4	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q9BQG0	Q9BQG0	false	2				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q9BQY9	Q9BQY9	false	1				quarantine	unmapped_in_pinned_uniprot_release
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	UniProtKB_AC-ID	Q9BR65	Q9BR65	false	2				quarantine	unmapped_in_pinned_uniprot_release
