pair_id,uniprot_a,uniprot_b,label,evidence_class,complex_group_id,pair_status,exclusion_reason
HUMAN_Q9BVN2_Q9NX04,Q9BVN2,Q9NX04,1,direct_positive,,eligible,
HUMAN_Q9BVN2_Q9NX76,Q9BVN2,Q9NX76,1,direct_positive,,eligible,
HUMAN_Q9BVN2_Q9NYB9,Q9BVN2,Q9NYB9,1,direct_positive,,eligible,
HUMAN_Q9BVN2_Q9NZC7,Q9BVN2,Q9NZC7,1,direct_positive,,eligible,
HUMAN_Q9BVN2_Q9ULX6,Q9BVN2,Q9ULX6,1,direct_positive,,eligible,
HUMAN_Q9BVN2_Q9Y5V3,Q9BVN2,Q9Y5V3,1,direct_positive,,eligible,
HUMAN_Q9BVS4_Q9HAZ2,Q9BVS4,Q9HAZ2,1,direct_positive,,eligible,
HUMAN_Q9BVT8_Q9NUH8,Q9BVT8,Q9NUH8,1,direct_positive,,eligible,
HUMAN_Q9BVV2_Q9BW66,Q9BVV2,Q9BW66,1,direct_positive,,eligible,
HUMAN_Q9BVV2_Q9BWG6,Q9BVV2,Q9BWG6,1,direct_positive,,eligible,
HUMAN_Q9BVV2_Q9BXL8,Q9BVV2,Q9BXL8,1,direct_positive,,eligible,
HUMAN_Q9BVV2_Q9NYP9,Q9BVV2,Q9NYP9,1,direct_positive,,eligible,
HUMAN_Q9BVV2_Q9UGI0,Q9BVV2,Q9UGI0,1,direct_positive,,eligible,
HUMAN_Q9BVV2_Q9UHD9,Q9BVV2,Q9UHD9,1,direct_positive,,eligible,
HUMAN_Q9BVV2_Q9UHV2,Q9BVV2,Q9UHV2,1,direct_positive,,eligible,
HUMAN_Q9BVV2_Q9Y2V7,Q9BVV2,Q9Y2V7,1,direct_positive,,eligible,
HUMAN_Q9BVV7_Q9UHD9,Q9BVV7,Q9UHD9,1,direct_positive,,eligible,
HUMAN_Q9BVX2_Q9BZ11,Q9BVX2,Q9BZ11,1,direct_positive,,eligible,
HUMAN_Q9BVX2_Q9NS64,Q9BVX2,Q9NS64,1,direct_positive,,eligible,
HUMAN_Q9BVX2_Q9NUM4,Q9BVX2,Q9NUM4,1,direct_positive,,eligible,
HUMAN_Q9BVX2_Q9NVV5,Q9BVX2,Q9NVV5,1,direct_positive,,eligible,
HUMAN_Q9BVX2_Q9P0N8,Q9BVX2,Q9P0N8,1,direct_positive,,eligible,
HUMAN_Q9BW04_Q9NSC5,Q9BW04,Q9NSC5,1,direct_positive,,eligible,
HUMAN_Q9BW11_Q9BYR6,Q9BW11,Q9BYR6,1,direct_positive,,eligible,
HUMAN_Q9BW11_Q9UBB9,Q9BW11,Q9UBB9,1,direct_positive,,eligible,
HUMAN_Q9BW62_Q9BW62,Q9BW62,Q9BW62,1,direct_positive,,quarantine,self_pair_outside_primary_heterotypic_scope
HUMAN_Q9BW62_Q9H079,Q9BW62,Q9H079,1,direct_positive,,eligible,
HUMAN_Q9BW62_Q9H1I8,Q9BW62,Q9H1I8,1,direct_positive,,eligible,
HUMAN_Q9BW62_Q9NSK0,Q9BW62,Q9NSK0,1,direct_positive,,eligible,
HUMAN_Q9BW62_Q9NX04,Q9BW62,Q9NX04,1,direct_positive,,eligible,
HUMAN_Q9BW62_Q9UC07,Q9BW62,Q9UC07,1,direct_positive,,eligible,
HUMAN_Q9BW62_Q9UI47,Q9BW62,Q9UI47,1,direct_positive,,eligible,
HUMAN_Q9BW62_Q9UKF7,Q9BW62,Q9UKF7,1,direct_positive,,eligible,
HUMAN_Q9BW66_Q9BX70,Q9BW66,Q9BX70,1,direct_positive,,eligible,
HUMAN_Q9BW66_Q9H2G9,Q9BW66,Q9H2G9,1,direct_positive,,eligible,
HUMAN_Q9BW66_Q9H3L0,Q9BW66,Q9H3L0,1,direct_positive,,eligible,
HUMAN_Q9BW66_Q9NX04,Q9BW66,Q9NX04,1,direct_positive,,eligible,
HUMAN_Q9BW66_Q9UHV2,Q9BW66,Q9UHV2,1,direct_positive,,eligible,
HUMAN_Q9BW66_Q9UPX6,Q9BW66,Q9UPX6,1,direct_positive,,eligible,
HUMAN_Q9BW66_Q9Y2J4,Q9BW66,Q9Y2J4,1,direct_positive,,eligible,
HUMAN_Q9BW71_Q9HBY8,Q9BW71,Q9HBY8,1,direct_positive,,eligible,
HUMAN_Q9BW83_Q9Y547,Q9BW83,Q9Y547,1,direct_positive,,eligible,
HUMAN_Q9BW85_Q9C019,Q9BW85,Q9C019,1,direct_positive,,eligible,
HUMAN_Q9BW85_Q9NYA3,Q9BW85,Q9NYA3,1,direct_positive,,eligible,
HUMAN_Q9BW92_Q9BYT1,Q9BW92,Q9BYT1,1,direct_positive,,eligible,
HUMAN_Q9BW92_Q9NWX5,Q9BW92,Q9NWX5,1,direct_positive,,eligible,
HUMAN_Q9BW92_Q9UBN6,Q9BW92,Q9UBN6,1,direct_positive,,eligible,
HUMAN_Q9BW92_Q9Y680,Q9BW92,Q9Y680,1,direct_positive,,eligible,
HUMAN_Q9BWC9_Q9P2K3,Q9BWC9,Q9P2K3,1,direct_positive,,eligible,
HUMAN_Q9BWD1_Q9NZC7,Q9BWD1,Q9NZC7,1,direct_positive,,eligible,
HUMAN_Q9BWD3_Q9UHD9,Q9BWD3,Q9UHD9,1,direct_positive,,eligible,
HUMAN_Q9BWF2_Q9BWF2,Q9BWF2,Q9BWF2,1,direct_positive,,quarantine,self_pair_outside_primary_heterotypic_scope
HUMAN_Q9BWF2_Q9UPY8,Q9BWF2,Q9UPY8,1,direct_positive,,eligible,
HUMAN_Q9BWG4_Q9NZD8,Q9BWG4,Q9NZD8,1,direct_positive,,eligible,
HUMAN_Q9BWG4_Q9UBH0,Q9BWG4,Q9UBH0,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9BWT7,Q9BWG6,Q9BWT7,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9BYU1,Q9BWG6,Q9BYU1,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9BYV2,Q9BWG6,Q9BYV2,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9BYV9,Q9BWG6,Q9BYV9,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9GZU7,Q9BWG6,Q9GZU7,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9GZV8,Q9BWG6,Q9GZV8,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9H079,Q9BWG6,Q9H079,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9H0C1,Q9BWG6,Q9H0C1,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9H257,Q9BWG6,Q9H257,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9H2G9,Q9BWG6,Q9H2G9,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9H707,Q9BWG6,Q9H707,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9NP66,Q9BWG6,Q9NP66,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9NR12,Q9BWG6,Q9NR12,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9NRD5,Q9BWG6,Q9NRD5,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9NSC5,Q9BWG6,Q9NSC5,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9NW38,Q9BWG6,Q9NW38,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9NWS0,Q9BWG6,Q9NWS0,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9NYW8,Q9BWG6,Q9NYW8,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9NZV7,Q9BWG6,Q9NZV7,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9P2M1,Q9BWG6,Q9P2M1,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9UBB9,Q9BWG6,Q9UBB9,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9UBR4,Q9BWG6,Q9UBR4,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9UDY6,Q9BWG6,Q9UDY6,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9UIH9,Q9BWG6,Q9UIH9,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9UKJ5,Q9BWG6,Q9UKJ5,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9UKT9,Q9BWG6,Q9UKT9,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9ULW6,Q9BWG6,Q9ULW6,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9UNE2,Q9BWG6,Q9UNE2,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9Y250,Q9BWG6,Q9Y250,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9Y2K1,Q9BWG6,Q9Y2K1,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9Y2T1,Q9BWG6,Q9Y2T1,1,direct_positive,,eligible,
HUMAN_Q9BWG6_Q9Y2V7,Q9BWG6,Q9Y2V7,1,direct_positive,,eligible,
HUMAN_Q9BWH2_Q9H6H4,Q9BWH2,Q9H6H4,1,direct_positive,,eligible,
HUMAN_Q9BWH2_Q9UHD4,Q9BWH2,Q9UHD4,1,direct_positive,,eligible,
HUMAN_Q9BWH2_Q9Y320,Q9BWH2,Q9Y320,1,direct_positive,,eligible,
HUMAN_Q9BWK5_Q9UL63,Q9BWK5,Q9UL63,1,direct_positive,,eligible,
HUMAN_Q9BWM7_Q9H6H4,Q9BWM7,Q9H6H4,1,direct_positive,,eligible,
HUMAN_Q9BWM7_Q9NUH8,Q9BWM7,Q9NUH8,1,direct_positive,,eligible,
HUMAN_Q9BWM7_Q9NW97,Q9BWM7,Q9NW97,1,direct_positive,,eligible,
HUMAN_Q9BWM7_Q9NY72,Q9BWM7,Q9NY72,1,direct_positive,,eligible,
HUMAN_Q9BWM7_Q9Y320,Q9BWM7,Q9Y320,1,direct_positive,,eligible,
HUMAN_Q9BWQ6_Q9NUH8,Q9BWQ6,Q9NUH8,1,direct_positive,,eligible,
HUMAN_Q9BWQ6_Q9NYZ1,Q9BWQ6,Q9NYZ1,1,direct_positive,,eligible,
HUMAN_Q9BWQ6_Q9Y282,Q9BWQ6,Q9Y282,1,direct_positive,,eligible,
HUMAN_Q9BWQ6_Q9Y320,Q9BWQ6,Q9Y320,1,direct_positive,,eligible,
HUMAN_Q9BWQ6_Q9Y6A9,Q9BWQ6,Q9Y6A9,1,direct_positive,,eligible,
HUMAN_Q9BWT7_Q9BYQ3,Q9BWT7,Q9BYQ3,1,direct_positive,,eligible,
HUMAN_Q9BWT7_Q9BYQ4,Q9BWT7,Q9BYQ4,1,direct_positive,,eligible,
HUMAN_Q9BWT7_Q9GZV8,Q9BWT7,Q9GZV8,1,direct_positive,,eligible,
HUMAN_Q9BWT7_Q9H257,Q9BWT7,Q9H257,1,direct_positive,,eligible,
HUMAN_Q9BWT7_Q9H2A7,Q9BWT7,Q9H2A7,1,direct_positive,,eligible,
HUMAN_Q9BWT7_Q9H707,Q9BWT7,Q9H707,1,direct_positive,,eligible,
HUMAN_Q9BWT7_Q9H7H0,Q9BWT7,Q9H7H0,1,direct_positive,,eligible,
HUMAN_Q9BWT7_Q9HBT8,Q9BWT7,Q9HBT8,1,direct_positive,,eligible,
HUMAN_Q9BWT7_Q9HC52,Q9BWT7,Q9HC52,1,direct_positive,,eligible,
HUMAN_Q9BWT7_Q9HCK0,Q9BWT7,Q9HCK0,1,direct_positive,,eligible,
HUMAN_Q9BWT7_Q9NU19,Q9BWT7,Q9NU19,1,direct_positive,,eligible,
HUMAN_Q9BWT7_Q9NWQ4,Q9BWT7,Q9NWQ4,1,direct_positive,,eligible,
HUMAN_Q9BWT7_Q9P0T4,Q9BWT7,Q9P0T4,1,direct_positive,,eligible,
HUMAN_Q9BWT7_Q9UJW8,Q9BWT7,Q9UJW8,1,direct_positive,,eligible,
HUMAN_Q9BWT7_Q9UK11,Q9BWT7,Q9UK11,1,direct_positive,,eligible,
HUMAN_Q9BWT7_Q9UKJ5,Q9BWT7,Q9UKJ5,1,direct_positive,,eligible,
HUMAN_Q9BWT7_Q9Y5B8,Q9BWT7,Q9Y5B8,1,direct_positive,,eligible,
HUMAN_Q9BWW4_Q9NPJ8,Q9BWW4,Q9NPJ8,1,direct_positive,,eligible,
HUMAN_Q9BWW4_Q9UBH0,Q9BWW4,Q9UBH0,1,direct_positive,,eligible,
HUMAN_Q9BWW8_Q9UHA4,Q9BWW8,Q9UHA4,1,direct_positive,,eligible,
HUMAN_Q9BWX5_Q9Y5V3,Q9BWX5,Q9Y5V3,1,direct_positive,,eligible,
HUMAN_Q9BX10_Q9BX10,Q9BX10,Q9BX10,1,direct_positive,,quarantine,self_pair_outside_primary_heterotypic_scope
HUMAN_Q9BX10_Q9H8W4,Q9BX10,Q9H8W4,1,direct_positive,,eligible,
HUMAN_Q9BX10_Q9NRD5,Q9BX10,Q9NRD5,1,direct_positive,,eligible,
HUMAN_Q9BX10_Q9UBU9,Q9BX10,Q9UBU9,1,direct_positive,,eligible,
HUMAN_Q9BX10_Q9UHW5,Q9BX10,Q9UHW5,1,direct_positive,,eligible,
HUMAN_Q9BX40_Q9NSC5,Q9BX40,Q9NSC5,1,direct_positive,,eligible,
HUMAN_Q9BX46_Q9UHD9,Q9BX46,Q9UHD9,1,direct_positive,,eligible,
HUMAN_Q9BX70_Q9NPG2,Q9BX70,Q9NPG2,1,direct_positive,,eligible,
HUMAN_Q9BX70_Q9UJX0,Q9BX70,Q9UJX0,1,direct_positive,,eligible,
HUMAN_Q9BXA5_Q9NUH8,Q9BXA5,Q9NUH8,1,direct_positive,,eligible,
HUMAN_Q9BXA7_Q9UJT2,Q9BXA7,Q9UJT2,1,direct_positive,,eligible,
HUMAN_Q9BXB1_Q9P0N8,Q9BXB1,Q9P0N8,1,direct_positive,,eligible,
HUMAN_Q9BXD5_Q9BXD5,Q9BXD5,Q9BXD5,1,direct_positive,,quarantine,self_pair_outside_primary_heterotypic_scope
HUMAN_Q9BXF9_Q9BYR8,Q9BXF9,Q9BYR8,1,direct_positive,,eligible,
HUMAN_Q9BXF9_Q9NZC7,Q9BXF9,Q9NZC7,1,direct_positive,,eligible,
HUMAN_Q9BXF9_Q9NZN8,Q9BXF9,Q9NZN8,1,direct_positive,,eligible,
HUMAN_Q9BXF9_Q9UKT9,Q9BXF9,Q9UKT9,1,direct_positive,,eligible,
HUMAN_Q9BXF9_Q9UPG8,Q9BXF9,Q9UPG8,1,direct_positive,,eligible,
HUMAN_Q9BXI6_Q9BXU3,Q9BXI6,Q9BXU3,1,direct_positive,,eligible,
HUMAN_Q9BXI9_Q9BXJ1,Q9BXI9,Q9BXJ1,1,direct_positive,,eligible,
HUMAN_Q9BXJ1_Q9BZL1,Q9BXJ1,Q9BZL1,1,direct_positive,,eligible,
HUMAN_Q9BXJ1_Q9NWQ9,Q9BXJ1,Q9NWQ9,1,direct_positive,,eligible,
HUMAN_Q9BXJ3_Q9UHD9,Q9BXJ3,Q9UHD9,1,direct_positive,,eligible,
HUMAN_Q9BXJ3_Q9UMX0,Q9BXJ3,Q9UMX0,1,direct_positive,,eligible,
HUMAN_Q9BXJ5_Q9NX04,Q9BXJ5,Q9NX04,1,direct_positive,,eligible,
HUMAN_Q9BXJ5_Q9UHD9,Q9BXJ5,Q9UHD9,1,direct_positive,,eligible,
HUMAN_Q9BXJ5_Q9UKJ5,Q9BXJ5,Q9UKJ5,1,direct_positive,,eligible,
HUMAN_Q9BXJ5_Q9Y2K6,Q9BXJ5,Q9Y2K6,1,direct_positive,,eligible,
HUMAN_Q9BXJ5_Q9Y2W7,Q9BXJ5,Q9Y2W7,1,direct_positive,,eligible,
HUMAN_Q9BXJ8_Q9NUH8,Q9BXJ8,Q9NUH8,1,direct_positive,,eligible,
HUMAN_Q9BXJ8_Q9NY72,Q9BXJ8,Q9NY72,1,direct_positive,,eligible,
HUMAN_Q9BXJ8_Q9Y320,Q9BXJ8,Q9Y320,1,direct_positive,,eligible,
HUMAN_Q9BXJ9_Q9NX55,Q9BXJ9,Q9NX55,1,direct_positive,,eligible,
HUMAN_Q9BXK5_Q9BZW4,Q9BXK5,Q9BZW4,1,direct_positive,,eligible,
HUMAN_Q9BXK5_Q9H1M4,Q9BXK5,Q9H1M4,1,direct_positive,,eligible,
HUMAN_Q9BXK5_Q9H2S6,Q9BXK5,Q9H2S6,1,direct_positive,,eligible,
HUMAN_Q9BXK5_Q9NVV5,Q9BXK5,Q9NVV5,1,direct_positive,,eligible,
HUMAN_Q9BXK5_Q9NW97,Q9BXK5,Q9NW97,1,direct_positive,,eligible,
HUMAN_Q9BXK5_Q9NWH2,Q9BXK5,Q9NWH2,1,direct_positive,,eligible,
HUMAN_Q9BXK5_Q9P0S9,Q9BXK5,Q9P0S9,1,direct_positive,,eligible,
HUMAN_Q9BXK5_Q9UBY5,Q9BXK5,Q9UBY5,1,direct_positive,,eligible,
HUMAN_Q9BXK5_Q9UKR5,Q9BXK5,Q9UKR5,1,direct_positive,,eligible,
HUMAN_Q9BXK5_Q9UNK0,Q9BXK5,Q9UNK0,1,direct_positive,,eligible,
HUMAN_Q9BXL5_Q9P202,Q9BXL5,Q9P202,1,direct_positive,,eligible,
HUMAN_Q9BXL8_Q9BYG5,Q9BXL8,Q9BYG5,1,direct_positive,,eligible,
HUMAN_Q9BXL8_Q9H0I2,Q9BXL8,Q9H0I2,1,direct_positive,,eligible,
HUMAN_Q9BXL8_Q9NX04,Q9BXL8,Q9NX04,1,direct_positive,,eligible,
HUMAN_Q9BXL8_Q9P2K6,Q9BXL8,Q9P2K6,1,direct_positive,,eligible,
HUMAN_Q9BXN2_Q9BXN2,Q9BXN2,Q9BXN2,1,direct_positive,,quarantine,self_pair_outside_primary_heterotypic_scope
HUMAN_Q9BXN2_Q9BZ11,Q9BXN2,Q9BZ11,1,direct_positive,,eligible,
HUMAN_Q9BXN2_Q9BZL3,Q9BXN2,Q9BZL3,1,direct_positive,,eligible,
HUMAN_Q9BXN2_Q9H2K0,Q9BXN2,Q9H2K0,1,direct_positive,,eligible,
HUMAN_Q9BXN2_Q9H7M9,Q9BXN2,Q9H7M9,1,direct_positive,,eligible,
HUMAN_Q9BXN2_Q9NR31,Q9BXN2,Q9NR31,1,direct_positive,,eligible,
HUMAN_Q9BXN2_Q9Y328,Q9BXN2,Q9Y328,1,direct_positive,,eligible,
HUMAN_Q9BXN6_Q9Y6X0,Q9BXN6,Q9Y6X0,1,direct_positive,,eligible,
HUMAN_Q9BXR6_Q9NUH8,Q9BXR6,Q9NUH8,1,direct_positive,,eligible,
HUMAN_Q9BXR6_Q9Y282,Q9BXR6,Q9Y282,1,direct_positive,,eligible,
HUMAN_Q9BXR6_Q9Y2U2,Q9BXR6,Q9Y2U2,1,direct_positive,,eligible,
HUMAN_Q9BXS5_Q9BYV9,Q9BXS5,Q9BYV9,1,direct_positive,,eligible,
HUMAN_Q9BXS5_Q9H190,Q9BXS5,Q9H190,1,direct_positive,,eligible,
HUMAN_Q9BXS5_Q9H2I8,Q9BXS5,Q9H2I8,1,direct_positive,,eligible,
HUMAN_Q9BXS5_Q9H4T2,Q9BXS5,Q9H4T2,1,direct_positive,,eligible,
HUMAN_Q9BXS5_Q9H5J0,Q9BXS5,Q9H5J0,1,direct_positive,,eligible,
HUMAN_Q9BXS5_Q9H707,Q9BXS5,Q9H707,1,direct_positive,,eligible,
HUMAN_Q9BXS5_Q9HAT0,Q9BXS5,Q9HAT0,1,direct_positive,,eligible,
HUMAN_Q9BXS5_Q9HBZ2,Q9BXS5,Q9HBZ2,1,direct_positive,,eligible,
HUMAN_Q9BXS5_Q9NP64,Q9BXS5,Q9NP64,1,direct_positive,,eligible,
HUMAN_Q9BXS5_Q9NRD5,Q9BXS5,Q9NRD5,1,direct_positive,,eligible,
HUMAN_Q9BXS5_Q9NRI5,Q9BXS5,Q9NRI5,1,direct_positive,,eligible,
HUMAN_Q9BXS5_Q9NWH7,Q9BXS5,Q9NWH7,1,direct_positive,,eligible,
HUMAN_Q9BXS5_Q9P2Y4,Q9BXS5,Q9P2Y4,1,direct_positive,,eligible,
HUMAN_Q9BXS5_Q9UBB9,Q9BXS5,Q9UBB9,1,direct_positive,,eligible,
HUMAN_Q9BXS5_Q9UGI0,Q9BXS5,Q9UGI0,1,direct_positive,,eligible,
HUMAN_Q9BXS5_Q9UHP6,Q9BXS5,Q9UHP6,1,direct_positive,,eligible,
HUMAN_Q9BXS5_Q9UJV3,Q9BXS5,Q9UJV3,1,direct_positive,,eligible,
HUMAN_Q9BXS5_Q9Y250,Q9BXS5,Q9Y250,1,direct_positive,,eligible,
HUMAN_Q9BXS5_Q9Y2T1,Q9BXS5,Q9Y2T1,1,direct_positive,,eligible,
HUMAN_Q9BXS5_Q9Y680,Q9BXS5,Q9Y680,1,direct_positive,,eligible,
HUMAN_Q9BXS9_Q9BXS9,Q9BXS9,Q9BXS9,1,direct_positive,,quarantine,self_pair_outside_primary_heterotypic_scope
HUMAN_Q9BXS9_Q9UKR5,Q9BXS9,Q9UKR5,1,direct_positive,,eligible,
HUMAN_Q9BXU0_Q9Y2P0,Q9BXU0,Q9Y2P0,1,direct_positive,,eligible,
HUMAN_Q9BXU2_Q9UM19,Q9BXU2,Q9UM19,1,direct_positive,,eligible,
HUMAN_Q9BXU8_Q9UHX1,Q9BXU8,Q9UHX1,1,direct_positive,,eligible,
HUMAN_Q9BXU9_Q9H400,Q9BXU9,Q9H400,1,direct_positive,,eligible,
HUMAN_Q9BXU9_Q9NZ43,Q9BXU9,Q9NZ43,1,direct_positive,,eligible,
HUMAN_Q9BXW4_Q9UKD1,Q9BXW4,Q9UKD1,1,direct_positive,,eligible,
HUMAN_Q9BXW4_Q9Y4P1,Q9BXW4,Q9Y4P1,1,direct_positive,,eligible,
HUMAN_Q9BXY0_Q9HAP6,Q9BXY0,Q9HAP6,1,direct_positive,,eligible,
HUMAN_Q9BXY8_Q9BYR6,Q9BXY8,Q9BYR6,1,direct_positive,,eligible,
HUMAN_Q9BXY8_Q9H2G9,Q9BXY8,Q9H2G9,1,direct_positive,,eligible,
HUMAN_Q9BXY8_Q9H9E3,Q9BXY8,Q9H9E3,1,direct_positive,,eligible,
HUMAN_Q9BXY8_Q9UJW9,Q9BXY8,Q9UJW9,1,direct_positive,,eligible,
HUMAN_Q9BXY8_Q9UK41,Q9BXY8,Q9UK41,1,direct_positive,,eligible,
HUMAN_Q9BXY8_Q9Y2M5,Q9BXY8,Q9Y2M5,1,direct_positive,,eligible,
HUMAN_Q9BXY8_Q9Y448,Q9BXY8,Q9Y448,1,direct_positive,,eligible,
HUMAN_Q9BXY8_Q9Y6A5,Q9BXY8,Q9Y6A5,1,direct_positive,,eligible,
HUMAN_Q9BY11_Q9H8W4,Q9BY11,Q9H8W4,1,direct_positive,,eligible,
HUMAN_Q9BY11_Q9UKS6,Q9BY11,Q9UKS6,1,direct_positive,,eligible,
HUMAN_Q9BY11_Q9UNF0,Q9BY11,Q9UNF0,1,direct_positive,,eligible,
HUMAN_Q9BY14_Q9NRD5,Q9BY14,Q9NRD5,1,direct_positive,,eligible,
HUMAN_Q9BY14_Q9P2G9,Q9BY14,Q9P2G9,1,direct_positive,,eligible,
HUMAN_Q9BY27_Q9NP66,Q9BY27,Q9NP66,1,direct_positive,,eligible,
HUMAN_Q9BY27_Q9NRY2,Q9BY27,Q9NRY2,1,direct_positive,,eligible,
HUMAN_Q9BY27_Q9UJV3,Q9BY27,Q9UJV3,1,direct_positive,,eligible,
HUMAN_Q9BY27_Q9UJY5,Q9BY27,Q9UJY5,1,direct_positive,,eligible,
HUMAN_Q9BY32_Q9BY32,Q9BY32,Q9BY32,1,direct_positive,,quarantine,self_pair_outside_primary_heterotypic_scope
HUMAN_Q9BY43_Q9H444,Q9BY43,Q9H444,1,direct_positive,,eligible,
HUMAN_Q9BY50_Q9GZY8,Q9BY50,Q9GZY8,1,direct_positive,,eligible,
HUMAN_Q9BY50_Q9NSU2,Q9BY50,Q9NSU2,1,direct_positive,,eligible,
HUMAN_Q9BY50_Q9P0L0,Q9BY50,Q9P0L0,1,direct_positive,,eligible,
HUMAN_Q9BY50_Q9Y385,Q9BY50,Q9Y385,1,direct_positive,,eligible,
HUMAN_Q9BY50_Q9Y6X1,Q9BY50,Q9Y6X1,1,direct_positive,,eligible,
HUMAN_Q9BY77_Q9UGI0,Q9BY77,Q9UGI0,1,direct_positive,,eligible,
HUMAN_Q9BY77_Q9UJV3,Q9BY77,Q9UJV3,1,direct_positive,,eligible,
HUMAN_Q9BY77_Q9UJX0,Q9BY77,Q9UJX0,1,direct_positive,,eligible,
HUMAN_Q9BYC8_Q9GZV8,Q9BYC8,Q9GZV8,1,direct_positive,,eligible,
HUMAN_Q9BYD5_Q9NQB0,Q9BYD5,Q9NQB0,1,direct_positive,,eligible,
HUMAN_Q9BYD5_Q9P0T4,Q9BYD5,Q9P0T4,1,direct_positive,,eligible,
HUMAN_Q9BYD5_Q9UP95,Q9BYD5,Q9UP95,1,direct_positive,,eligible,
HUMAN_Q9BYE3_Q9BYP8,Q9BYE3,Q9BYP8,1,direct_positive,,eligible,
HUMAN_Q9BYE3_Q9BYQ0,Q9BYE3,Q9BYQ0,1,direct_positive,,eligible,
HUMAN_Q9BYE3_Q9BYQ3,Q9BYE3,Q9BYQ3,1,direct_positive,,eligible,
HUMAN_Q9BYE3_Q9BYQ4,Q9BYE3,Q9BYQ4,1,direct_positive,,eligible,
HUMAN_Q9BYE3_Q9BYQ7,Q9BYE3,Q9BYQ7,1,direct_positive,,eligible,
HUMAN_Q9BYE3_Q9BYR2,Q9BYE3,Q9BYR2,1,direct_positive,,eligible,
HUMAN_Q9BYE3_Q9BYR5,Q9BYE3,Q9BYR5,1,direct_positive,,eligible,
HUMAN_Q9BYE3_Q9BYR6,Q9BYE3,Q9BYR6,1,direct_positive,,eligible,
HUMAN_Q9BYE3_Q9BYR7,Q9BYE3,Q9BYR7,1,direct_positive,,eligible,
HUMAN_Q9BYE3_Q9BYR8,Q9BYE3,Q9BYR8,1,direct_positive,,eligible,
HUMAN_Q9BYE3_Q9BYS1,Q9BYE3,Q9BYS1,1,direct_positive,,eligible,
HUMAN_Q9BYE3_Q9UGC6,Q9BYE3,Q9UGC6,1,direct_positive,,eligible,
HUMAN_Q9BYE3_Q9UKJ5,Q9BYE3,Q9UKJ5,1,direct_positive,,eligible,
HUMAN_Q9BYG0_Q9UHG0,Q9BYG0,Q9UHG0,1,direct_positive,,eligible,
HUMAN_Q9BYG5_Q9H4E5,Q9BYG5,Q9H4E5,1,direct_positive,,eligible,
HUMAN_Q9BYG5_Q9UPQ4,Q9BYG5,Q9UPQ4,1,direct_positive,,eligible,
HUMAN_Q9BYH1_Q9UHD9,Q9BYH1,Q9UHD9,1,direct_positive,,eligible,
HUMAN_Q9BYH1_Q9UMX0,Q9BYH1,Q9UMX0,1,direct_positive,,eligible,
HUMAN_Q9BYJ9_Q9ULV5,Q9BYJ9,Q9ULV5,1,direct_positive,,eligible,
HUMAN_Q9BYJ9_Q9Y5J3,Q9BYJ9,Q9Y5J3,1,direct_positive,,eligible,
HUMAN_Q9BYJ9_Q9Y5V3,Q9BYJ9,Q9Y5V3,1,direct_positive,,eligible,
HUMAN_Q9BYM8_Q9H0I2,Q9BYM8,Q9H0I2,1,direct_positive,,eligible,
HUMAN_Q9BYN7_Q9H3H3,Q9BYN7,Q9H3H3,1,direct_positive,,eligible,
HUMAN_Q9BYP8_Q9BYQ0,Q9BYP8,Q9BYQ0,1,direct_positive,,eligible,
HUMAN_Q9BYP8_Q9BYQ4,Q9BYP8,Q9BYQ4,1,direct_positive,,eligible,
